Eviction ID,Address,City,State,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Reason
M140604,100 Block Of Font  Boulevard,San Francisco,CA,2014,94132,03/27/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.715545052959, -122.473629919957)",Breach
M131524,1200 Block Of 42nd  Avenue,San Francisco,CA,2013,94122,08/08/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7634207298692, -122.5017665341)",Ellis Act WithDrawal
M140468,900 Block Of Jones  Street,San Francisco,CA,2014,94109,02/25/2014,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Nob Hill,"(37.7900048583685, -122.413753783769)",Ellis Act WithDrawal
M142298,3900 Block Of 26th  Street,San Francisco,CA,2014,94131,10/17/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,08/15/2017,8,Noe Valley,"(37.7484838218738, -122.428239848114)",Owner Move In
M120444,300 Block Of Union  Street,San Francisco,CA,2012,94133,04/03/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8010398775523, -122.40484588837)",Breach
M141493,1900 Block Of Jones  Street,San Francisco,CA,2014,94133,06/30/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Russian Hill,"(37.7993922852791, -122.415646156616)",Breach
M121522,1600 Block Of Fulton  Street,San Francisco,CA,2012,94117,08/23/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Lone Mountain/USF,"(37.776175551239, -122.443967116976)",Breach
M140874,1700 Block Of Franklin  Street,San Francisco,CA,2014,94109,04/23/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7906296029324, -122.423999877054)",Illegal Use
M111420,100 Block Of Fair Oak  Street,San Francisco,CA,2011,94110,09/01/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Nuisance
M112062,600 Block Of Ashbury  Street,San Francisco,CA,2011,94117,12/19/2011,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,5,Haight Ashbury,"(37.7695496955599, -122.446771037008)",Roommate Same Unit
M142196,2100 Block Of Van Ness  Avenue,San Francisco,CA,2014,94109,10/01/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7952536543862, -122.42349059282)",Illegal Use
M142039,800 Block Of Capp  Street,San Francisco,CA,2014,94110,09/15/2014,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7531080516495, -122.417362867523)",Demolition
M120735,1500 Block Of Jackson  Street,San Francisco,CA,2012,94109,05/16/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Russian Hill,"(37.7943031180837, -122.420589480858)",Ellis Act WithDrawal
M150522,100 Block Of Tapia  Drive,San Francisco,CA,2015,94132,03/13/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.719729984266, -122.481457965443)",Breach
M142446,100 Block Of Gilbert  Street,San Francisco,CA,2014,94103,11/24/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7732093619102, -122.402242908575)",Owner Move In
M131966,1000 Block Of Carolina  Street,San Francisco,CA,2013,94107,10/07/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Potrero Hill,"(37.7559862228796, -122.399638749678)",Breach
M122017,1300 Block Of South Van Ness  Avenue,San Francisco,CA,2012,94110,10/25/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7515676529233, -122.416255532118)",Breach
M121704,200 Block Of Divisadero  Street,San Francisco,CA,2012,94117,09/12/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,5,Haight Ashbury,"(37.770821365361, -122.436835270597)",Ellis Act WithDrawal
M151000,1900 Block Of Ellis  Street,San Francisco,CA,2015,94115,04/24/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Western Addition,"(37.7817283687551, -122.437870021698)",Breach
M150281,100 Block Of Alta  Street,San Francisco,CA,2015,94133,02/17/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8015452606013, -122.404853635678)",Breach
M142191,300 Block Of Turk  Street,San Francisco,CA,2014,94102,10/01/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7827439710395, -122.414884812363)",Breach
M151465,1400 Block Of Fulton  Street,San Francisco,CA,2015,94117,06/12/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Western Addition,"(37.7765937591641, -122.440677223078)",Breach
M131470,300 Block Of Bryant  Street,San Francisco,CA,2013,94107,07/30/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,6,Financial District/South Beach,"(37.7852209686981, -122.390882646599)",Demolition
M111559,200 Block Of Vidal  Drive,San Francisco,CA,2011,94132,09/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7192018967128, -122.484666500018)",Breach
M111989,100 Block Of Columbus  Avenue,San Francisco,CA,2011,94133,12/05/2011,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,3,Chinatown,"(37.7966469571019, -122.404804758673)",Capital Improvement
M142036,1000 Block Of Filbert  Street,San Francisco,CA,2014,94133,09/11/2014,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,2,Russian Hill,"(37.8004754619782, -122.416957485404)",Capital Improvement
M120703,100 Block Of Grandview  Avenue,San Francisco,CA,2012,94114,05/14/2012,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Twin Peaks,"(37.7554585831866, -122.440403278264)",Multiple
M130882,200 Block Of Dolores  Street,San Francisco,CA,2013,94103,05/15/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7652067507312, -122.426591617441)",Breach
M120664,100 Block Of Santa Rosa  Avenue,San Francisco,CA,2012,94112,05/08/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.7268986874803, -122.436437655432)",Demolition
M111402,300 Block Of Serrano  Drive,San Francisco,CA,2011,94132,08/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7191183784423, -122.48048461062)",Breach
M122011,1300 Block Of 45th  Avenue,San Francisco,CA,2012,94122,10/23/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7614051602935, -122.504853112286)",Nuisance
M120077,400 Block Of Diamond  Street,San Francisco,CA,2012,94114,01/18/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,8,Noe Valley,"(37.7551661454975, -122.436602702805)",Ellis Act WithDrawal
M131338,2900 Block Of 25th  Avenue,San Francisco,CA,2013,94132,07/22/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,07/17/2016,7,Sunset/Parkside,"(37.7334266994015, -122.481130760914)",Owner Move In
M142548,2800 Block Of Folsom  Street,San Francisco,CA,2014,94110,11/17/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7517086694029, -122.41393694174)",Nuisance
M151852,500 Block Of Dewey  Boulevard,San Francisco,CA,2015,94116,07/20/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.7446205129164, -122.462484785286)",Demolition
M140811,800 Block Of Burnett  Avenue,San Francisco,CA,2014,94131,04/14/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Twin Peaks,"(37.7488029818417, -122.44495547364)",Nuisance
M121500,800 Block Of 47th  Avenue,San Francisco,CA,2012,94121,08/20/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7724233372706, -122.507888503681)",Nuisance
M151026,2400 Block Of Bayshore  Boulevard,San Francisco,CA,2015,94134,04/28/2015,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7108634322849, -122.404073778352)",Unapproved Subtenant
M131198,0 Block Of Minerva  Street,San Francisco,CA,2013,94112,06/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Oceanview/Merced/Ingleside,"(37.7156899155258, -122.454796659926)",Breach
M130042,1600 Block Of 10th  Avenue,San Francisco,CA,2013,94122,01/04/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,7,Inner Sunset,"(37.7574627754822, -122.466996544602)",Ellis Act WithDrawal
M142425,0 Block Of 6th  Street,San Francisco,CA,2014,94103,11/03/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7815374328775, -122.409518340985)",Nuisance
M131905,500 Block Of John Muir  Drive,San Francisco,CA,2013,94132,09/26/2013,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7143348140478, -122.492047872131)",Multiple
M142011,1500 Block Of Lake  Street,San Francisco,CA,2014,94118,09/08/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Seacliff,"(37.7862096917452, -122.476043851058)",Breach
M120843,400 Block Of Davis  Court,San Francisco,CA,2012,94111,06/01/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Financial District/South Beach,"(37.7967073397232, -122.398186155705)",Breach
M150329,2500 Block Of Moraga  Street,San Francisco,CA,2015,94122,02/05/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7554620604925, -122.489992696312)",Ellis Act WithDrawal
M150576,100 Block Of Peabody  Street,San Francisco,CA,2015,94134,03/23/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7104085760501, -122.407438578384)",Nuisance
M150432,200 Block Of Hamilton  Street,San Francisco,CA,2015,94134,03/02/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,9,Portola,"(37.7279029900896, -122.410205043851)",Late Payments
M140802,2300 Block Of Mission  Street,San Francisco,CA,2014,94110,04/10/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.75943812409, -122.419060339609)",Breach
M130182,0 Block Of Castle Manor  Avenue,San Francisco,CA,2013,94112,01/31/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.7294150990286, -122.431227666784)",Nuisance
M152034,1500 Block Of Geneva  Avenue,San Francisco,CA,2015,94112,08/06/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7124392761404, -122.430848026241)",Breach
M121305,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M131982,1000 Block Of Market  Street,San Francisco,CA,2013,94103,10/07/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7812876875414, -122.411318055944)",Demolition
M153486,0 Block Of Raymond  Avenue,San Francisco,CA,2015,94134,12/30/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7121484523782, -122.404287840075)",Demolition
M122013,1700 Block Of Stockton  Street,San Francisco,CA,2012,94133,10/24/2012,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8018454369215, -122.409396898279)",Illegal Use
M142049,3500 Block Of 17th  Street,San Francisco,CA,2014,94110,09/15/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7630445846301, -122.42508861764)",Breach
M132127,900 Block Of Valencia  Street,San Francisco,CA,2013,94110,10/22/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7572975615035, -122.421224687513)",Nuisance
M141306,100 Block Of Duncan  Street,San Francisco,CA,2014,94110,06/16/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,05/13/2017,8,Noe Valley,"(37.746363743286, -122.423461846764)",Owner Move In
