eviction_id,address,zip,file date,year,reason,latitude,longitude,supervisor_district,neighborhood
M140799,2200 Block of Divisadero Street,94115,4/10/14,2014,Breach,37.79030517,-122.4409633,2,Pacific Heights
M140799,2200 Block of Divisadero Street,94115,4/10/14,2014,Nuisance,37.79030517,-122.4409633,2,Pacific Heights
M140800,2000 Block of Market Street,94114,4/10/14,2014,Breach,37.7683148,-122.4276823,8,Castro/Upper Market
M140800,2000 Block of Market Street,94114,4/10/14,2014,Nuisance,37.7683148,-122.4276823,8,Castro/Upper Market
M140795,500 Block of Capp Street,94110,4/10/14,2014,Non Payment,37.75790376,-122.4178193,9,Mission
M140794,500 Block of Capp Street,94110,4/10/14,2014,Non Payment,37.75790376,-122.4178193,9,Mission
M140796,200 Block of 9th Street,94103,4/10/14,2014,Breach,37.77394504,-122.4119382,6,South of Market
M140740,1200 Block of Egbert Street,94124,4/10/14,2014,Owner Move In,37.72112575,-122.3897911,10,Bayview Hunters Point
M140727,3400 Block of 25th Street,94110,4/9/14,2014,Breach,37.75050174,-122.4196614,9,Mission
M140793,0 Block of Foote Street,94112,4/9/14,2014,Non Payment,37.71294772,-122.4450517,11,Outer Mission
M140738,0 Block of 25th Avenue,94121,4/9/14,2014,Owner Move In,37.78797083,-122.4853789,2,Seacliff
M140725,2200 Block of Mission Street,94110,4/9/14,2014,Nuisance,37.76103977,-122.4192137,9,Mission
M140720,1000 Block of Guerrero Street,94110,4/9/14,2014,Non Payment,37.7539749,-122.4229545,8,Mission
M140720,1000 Block of Guerrero Street,94110,4/9/14,2014,Breach,37.7539749,-122.4229545,8,Mission
M140724,300 Block of 19th Avenue,94121,4/9/14,2014,Breach,37.78134792,-122.4783051,1,Outer Richmond
M140728,3400 Block of 25th Street,94110,4/9/14,2014,Breach,37.75050174,-122.4196614,9,Mission
M140726,4100 Block of Fulton Street,94121,4/9/14,2014,Nuisance,37.77299247,-122.4761579,1,Outer Richmond
M140721,201200 Block of 9th Street,94103,4/9/14,2014,Breach,37.77481706,-122.412845,6,South of Market
M140722,1500 Block of Fell Street,94117,4/9/14,2014,Late Payments,37.77337237,-122.4434016,5,Lone Mountain/USF
M140739,2600 Block of 21st Street,94110,4/9/14,2014,Owner Move In,37.75762322,-122.4081977,9,Mission
M140723,1000 Block of Filbert Street,94133,4/9/14,2014,Demolition,37.80057867,-122.4161357,2,Russian Hill
M140737,1100 Block of Broderick Street,94115,4/9/14,2014,Owner Move In,37.78083246,-122.4407549,2,Western Addition
M140736,900 Block of Madrid Street,94112,4/8/14,2014,Owner Move In,37.71550095,-122.4374859,11,Excelsior
M140735,700 Block of Naples Street,94112,4/8/14,2014,Owner Move In,37.71693831,-122.4340846,11,Excelsior
M140732,3300 Block of San Bruno Avenue,94134,4/7/14,2014,Owner Move In,37.71977496,-122.4006531,10,Portola
M140733,500 Block of 20th Avenue,94121,4/7/14,2014,Owner Move In,37.77748048,-122.4791045,1,Outer Richmond
M140710,700 Block of Geary Street,94109,4/7/14,2014,Breach,37.78636079,-122.4156169,6,Tenderloin
M140718,1200 Block of Jackson Street,94109,4/7/14,2014,Illegal Use,37.79493695,-122.4156602,3,Nob Hill
M140731,500 Block of 5th Avenue,94118,4/7/14,2014,Owner Move In,37.77821385,-122.4629394,1,Inner Richmond
M140709,100 Block of Jasper Place,94133,4/7/14,2014,Nuisance,37.80099998,-122.4085237,3,North Beach
M140704,400 Block of Duboce Avenue,94117,4/7/14,2014,Breach,37.76941133,-122.4308076,8,Hayes Valley
M140705,400 Block of Duboce Avenue,94117,4/7/14,2014,Breach,37.76941133,-122.4308076,8,Hayes Valley
M140716,700 Block of Geary Street,94109,4/7/14,2014,Breach,37.78636079,-122.4156169,6,Tenderloin
M140713,4000 Block of 23rd Street,94114,4/7/14,2014,Nuisance,37.75290333,-122.4331264,8,Noe Valley
M140734,1200 Block of Arguello Boulevard,94122,4/7/14,2014,Owner Move In,37.76568735,-122.4577101,5,Inner Sunset
M140708,100 Block of Jasper Place,94133,4/7/14,2014,Breach,37.80099998,-122.4085237,3,North Beach
M140717,1200 Block of Broadway,94109,4/7/14,2014,Breach,37.7965422,-122.41789,3,Russian Hill
M140707,1100 Block of California Street,94108,4/7/14,2014,Non Payment,37.79146755,-122.4132731,3,Nob Hill
M140712,4000 Block of 23rd Street,94114,4/7/14,2014,Nuisance,37.75290333,-122.4331264,8,Noe Valley
M140711,1200 Block of Broadway,94109,4/7/14,2014,Breach,37.7965422,-122.41789,3,Russian Hill
M140714,700 Block of Geary Street,94109,4/7/14,2014,Breach,37.78636079,-122.4156169,6,Tenderloin
M140719,4700 Block of Mission Street,94112,4/7/14,2014,Non Payment,37.72199158,-122.4367498,11,Excelsior
M140715,3500 Block of Divisadero Street,94123,4/7/14,2014,Breach,37.80229752,-122.4433868,2,Marina
M140706,100 Block of Carl Street,94117,4/7/14,2014,Breach,37.76576213,-122.4506915,5,Haight Ashbury
M140702,1700 Block of Chestnut Road,94123,4/4/14,2014,Non Payment,37.80128608,-122.4321235,2,Marina
M140697,1700 Block of Vallejo Street,94123,4/4/14,2014,Nuisance,37.79632255,-122.4260603,2,Pacific Heights
M140698,2600 Block of Hyde Street,94109,4/4/14,2014,Breach,37.80546968,-122.4203877,2,Russian Hill
M140730,800 Block of ASHBURY Street,94117,4/4/14,2014,Owner Move In,37.76620949,-122.4462343,5,Haight Ashbury
M140701,100 Block of 9th Avenue,94118,4/4/14,2014,Non Payment,37.78560417,-122.4677623,1,Inner Richmond
M140703,1900 Block of Jones Street,94133,4/4/14,2014,Non Payment,37.79939229,-122.4156462,3,Russian Hill
M140700,1800 Block of Clay Street,94109,4/4/14,2014,Breach,37.79212424,-122.4235283,2,Pacific Heights
M140696,300 Block of Grafton Avenue,94112,4/4/14,2014,Demolition,37.7200867,-122.4566462,11,Oceanview/Merced/Ingleside
M140729,2800 Block of 37th Avenue,94116,4/4/14,2014,Owner Move In,37.73438243,-122.4945023,4,Sunset/Parkside
M140699,1400 Block of Greenwich Street,94109,4/4/14,2014,Breach,37.80045388,-122.4236153,2,Russian Hill
M140695,1200 Block of Jackson Street,94109,4/3/14,2014,Illegal Use,37.79493695,-122.4156602,3,Nob Hill
M140694,1300 Block of Jackson Street,94109,4/3/14,2014,Illegal Use,37.79455105,-122.4178052,3,Russian Hill
M140691,100 Block of North Point Street,94133,4/3/14,2014,Breach,37.80700883,-122.4096867,3,North Beach
M140693,2400 Block of Washington Street,94115,4/3/14,2014,Breach,37.79174989,-122.4335709,2,Pacific Heights
M140690,2300 Block of Powell Street,94133,4/3/14,2014,Breach,37.80630033,-122.4119774,3,North Beach
M140692,2200 Block of Stockton Street,94133,4/3/14,2014,Breach,37.80650391,-122.4103358,3,North Beach
M140461,700 Block of 29th Avenue,94121,4/2/14,2014,Owner Move In,37.7751708,-122.4887426,1,Outer Richmond
M140628,800 Block of Lyon Street,94115,4/2/14,2014,Capital Improvement,37.77857233,-122.4435347,5,Lone Mountain/USF
M140624,4000 Block of 19th Street,94114,4/2/14,2014,Nuisance,37.75944457,-122.4331964,8,Castro/Upper Market
M140460,3000 Block of Sacramento Street,94118,4/2/14,2014,Owner Move In,37.78872969,-122.4431297,2,Pacific Heights
M140627,800 Block of Lyon Street,94115,4/2/14,2014,Capital Improvement,37.77857233,-122.4435347,5,Lone Mountain/USF
M140687,800 Block of Lyon Street,94115,4/2/14,2014,Capital Improvement,37.77857233,-122.4435347,5,Lone Mountain/USF
M140459,400 Block of 4th Avenue,94118,4/2/14,2014,Owner Move In,37.78015195,-122.4620017,1,Inner Richmond
M140688,800 Block of Lyon Street,94115,4/2/14,2014,Capital Improvement,37.77857233,-122.4435347,5,Lone Mountain/USF
M140626,800 Block of Lyon Street,94115,4/2/14,2014,Capital Improvement,37.77857233,-122.4435347,5,Lone Mountain/USF
M140689,1900 Block of Golden Gate Avenue,94115,4/2/14,2014,Capital Improvement,37.77824861,-122.4426973,5,Lone Mountain/USF
M140625,800 Block of Lyon Street,94115,4/2/14,2014,Capital Improvement,37.77857233,-122.4435347,5,Lone Mountain/USF
M140622,1300 Block of Florida Street,94110,4/1/14,2014,Nuisance,37.75034883,-122.4097691,9,Mission
M140623,100 Block of Broderick Street,94117,4/1/14,2014,Breach,37.7715147,-122.4388724,5,Haight Ashbury
M140458,400 Block of Arguello Boulevard,94118,4/1/14,2014,Owner Move In,37.78222601,-122.4588594,2,Presidio Heights
M140457,400 Block of Arguello Boulevard,94118,4/1/14,2014,Owner Move In,37.78222601,-122.4588594,2,Presidio Heights
M140619,835 OFARRELL ST,94109,3/31/14,2014,Breach,2113985.424,6007230.846,,
M140684,600 Block of Guerrero Street,94110,3/31/14,2014,Ellis Act WithDrawal,37.76075853,-122.4238382,8,Mission
M140621,0 Block of Highland Avenue,94110,3/31/14,2014,Late Payments,37.73735522,-122.4248545,8,Bernal Heights
M140683,600 Block of Guerrero Street,94110,3/31/14,2014,Ellis Act WithDrawal,37.76075853,-122.4238382,8,Mission
M140685,600 Block of Guerrero Street,94110,3/31/14,2014,Ellis Act WithDrawal,37.76075853,-122.4238382,8,Mission
M140615,300 Block of Ashton Avenue,94112,3/31/14,2014,Non Payment,37.72456823,-122.4623468,7,West of Twin Peaks
M140617,600 Block of Lincoln Way,94122,3/31/14,2014,Breach,37.76588793,-122.4648396,5,Inner Sunset
M140614,300 Block of Ashton Avenue,94112,3/31/14,2014,Non Payment,37.72456823,-122.4623468,7,West of Twin Peaks
M140616,800 Block of Fell Street,94102,3/31/14,2014,Breach,37.77485197,-122.4318411,5,Hayes Valley
M140618,0 Block of Franklin Street,94102,3/31/14,2014,Nuisance,37.77453628,-122.4207413,5,Hayes Valley
M140620,1100 Block of Mission Street,94103,3/31/14,2014,Nuisance,37.77779031,-122.4128343,6,South of Market
M140686,600 Block of Guerrero Street,94110,3/31/14,2014,Ellis Act WithDrawal,37.76075853,-122.4238382,8,Mission
M140456,900 Block of Huron Avenue,94112,3/28/14,2014,Owner Move In,37.70973773,-122.4526261,11,Outer Mission
M140609,3500 Block of San Bruno Avenue,94134,3/28/14,2014,Non Payment,37.71702025,-122.3999879,10,Visitacion Valley
M140612,500 Block of Buchanan Street,94102,3/28/14,2014,Illegal Use,37.77463098,-122.4275202,5,Hayes Valley
M140608,3500 Block of San Bruno Avenue,94134,3/28/14,2014,Non Payment,37.71702025,-122.3999879,10,Visitacion Valley
M140613,3200 Block of 21st Street,94110,3/28/14,2014,Nuisance,37.75701353,-122.4201799,9,Mission
M140611,0 Block of Boardman Place,94103,3/28/14,2014,Breach,37.77497333,-122.4033064,6,South of Market
M140607,700 Block of Divisadero Street,94117,3/28/14,2014,Non Payment,37.77640641,-122.4379622,5,Hayes Valley
M140610,400 Block of Ellis Street,94102,3/28/14,2014,Nuisance,37.78480739,-122.4136154,6,Tenderloin
M140606,500 Block of Guerrero Street,94110,3/27/14,2014,Nuisance,37.76194488,-122.4239565,8,Mission
M140681,300 Block of Bartlett Street,94110,3/27/14,2014,Ellis Act WithDrawal,37.75136772,-122.4195475,9,Mission
M140604,100 Block of Font Boulevard,94132,3/27/14,2014,Breach,37.71554505,-122.4736299,7,Lakeshore
M140677,300 Block of Bartlett Street,94110,3/27/14,2014,Ellis Act WithDrawal,37.75136772,-122.4195475,9,Mission
M140603,100 Block of Font Boulevard,94132,3/27/14,2014,Breach,37.71554505,-122.4736299,7,Lakeshore
M140682,300 Block of Bartlett Street,94110,3/27/14,2014,Ellis Act WithDrawal,37.75136772,-122.4195475,9,Mission
M140679,300 Block of Bartlett Street,94110,3/27/14,2014,Ellis Act WithDrawal,37.75136772,-122.4195475,9,Mission
M140678,300 Block of Bartlett Street,94110,3/27/14,2014,Ellis Act WithDrawal,37.75136772,-122.4195475,9,Mission
M140455,5500 Block of Anza Street,94121,3/27/14,2014,Owner Move In,37.77717171,-122.507631,1,Outer Richmond
M140680,300 Block of Bartlett Street,94110,3/27/14,2014,Ellis Act WithDrawal,37.75136772,-122.4195475,9,Mission
M140602,200 Block of Font Boulevard,94132,3/27/14,2014,Breach,37.7162491,-122.4752708,7,Lakeshore
M140605,0 Block of Kissling Street,94103,3/27/14,2014,Nuisance,37.77284602,-122.4146551,6,South of Market
M140605,0 Block of Kissling Street,94103,3/27/14,2014,Illegal Use,37.77284602,-122.4146551,6,South of Market
M140454,700 Block of Tehama Street,94103,3/27/14,2014,Owner Move In,37.77514043,-122.4117995,6,South of Market
M140595,500 Block of Peru Avenue,94112,3/26/14,2014,Capital Improvement,37.7265627,-122.4252935,11,Excelsior
M140601,0 Block of Woodward Street,94103,3/26/14,2014,Breach,37.76907575,-122.4207886,9,Mission
M140600,300 Block of Arballo Drive,94132,3/26/14,2014,Nuisance,37.72012459,-122.4831062,7,Lakeshore
M140597,1300 Block of Hayes Street,94117,3/26/14,2014,Nuisance,37.77483087,-122.4386215,5,Hayes Valley
M140599,1700 Block of Washington Street,94109,3/26/14,2014,Nuisance,37.79320818,-122.4220615,3,Russian Hill
M140598,900 Block of Valencia Street,94110,3/26/14,2014,Breach,37.75810421,-122.4211638,9,Mission
M140598,900 Block of Valencia Street,94110,3/26/14,2014,Unapproved Subtenant,37.75810421,-122.4211638,9,Mission
M140596,1400 Block of Gough Street,94115,3/26/14,2014,Nuisance,37.78665474,-122.425021,5,Japantown
M140596,1400 Block of Gough Street,94115,3/26/14,2014,Illegal Use,37.78665474,-122.425021,5,Japantown
M140594,1000 Block of Eddy Street,94115,3/25/14,2014,Nuisance,37.78232123,-122.4257633,5,Western Addition
M140453,3100 Block of Alemany Boulevard,94112,3/25/14,2014,Owner Move In,37.71013046,-122.4559341,11,Outer Mission
M140593,200 Block of Niagara Avenue,94112,3/25/14,2014,Nuisance,37.71848266,-122.4452274,11,Outer Mission
M140451,300 Block of Silver Avenue,94112,3/24/14,2014,Owner Move In,37.72859929,-122.4299941,11,Excelsior
M140587,700 Block of 36th Avenue,94122,3/24/14,2014,Demolition,37.77482735,-122.4962561,1,Outer Richmond
M140589,0 Block of Franklin Street,94102,3/24/14,2014,Nuisance,37.77453628,-122.4207413,5,Hayes Valley
M140452,2300 Block of 26th Avenue,94116,3/24/14,2014,Owner Move In,37.74365667,-122.4831883,4,Sunset/Parkside
M140592,100 Block of Broderick Street,94117,3/24/14,2014,Breach,37.7715147,-122.4388724,5,Haight Ashbury
M140591,600 Block of Ashbury Street,94117,3/24/14,2014,Illegal Use,37.76953227,-122.4469077,5,Haight Ashbury
M140590,3400 Block of 18th Street,94110,3/24/14,2014,Breach,37.76171355,-122.4204652,9,Mission
M140588,1000 Block of Post Street,94109,3/24/14,2014,Breach,37.78698698,-122.4191104,3,Nob Hill
M140588,1000 Block of Post Street,94109,3/24/14,2014,Nuisance,37.78698698,-122.4191104,3,Nob Hill
M140584,0 Block of Natick Street,94131,3/21/14,2014,Roommate Same Unit,37.73415624,-122.4318756,8,Glen Park
M140580,2500 Block of Polk Street,94109,3/21/14,2014,Breach,37.80015022,-122.4226875,2,Russian Hill
M140586,600 Block of Valencia Street,94110,3/21/14,2014,Breach,37.76213571,-122.4216894,8,Mission
M140581,2500 Block of Polk Street,94109,3/21/14,2014,Breach,37.80015022,-122.4226875,2,Russian Hill
M140449,1100 Block of Leavenworth Street,94109,3/21/14,2014,Owner Move In,37.79184615,-122.4158086,3,Nob Hill
M140450,1700 Block of 22nd Street,94107,3/21/14,2014,Owner Move In,37.75727532,-122.3984494,10,Potrero Hill
M140582,1700 Block of Mission Street,94103,3/21/14,2014,Nuisance,37.769575,-122.4202246,9,Mission
M140583,500 Block of Ellis Street,94102,3/21/14,2014,Breach,37.78447666,-122.4154142,6,Tenderloin
M140585,900 Block of Van Ness Avenue,94109,3/21/14,2014,Roommate Same Unit,37.78406767,-122.420907,6,Tenderloin
M140576,1200 Block of Bowdoin Street,94134,3/20/14,2014,Roommate Same Unit,37.72036385,-122.408316,9,Portola
M140575,300 Block of Cordova Street,94112,3/20/14,2014,Illegal Use,37.71055401,-122.4351872,11,Excelsior
M140448,800 Block of Green Street,94133,3/20/14,2014,Owner Move In,37.79904592,-122.4131179,3,Russian Hill
M140579,1900 Block of 15th Street,94114,3/20/14,2014,Late Payments,37.76621689,-122.4282935,8,Castro/Upper Market
M140577,300 Block of Serrano Drive,94132,3/20/14,2014,Breach,37.71901187,-122.4804507,7,Lakeshore
M140578,400 Block of Eddy Street,94103,3/20/14,2014,Non Payment,37.78367395,-122.415073,6,Tenderloin
M140630,1600 Block of 19th Avenue,94122,3/20/14,2014,Ellis Act WithDrawal,37.75704703,-122.4764712,7,Inner Sunset
M140629,1600 Block of 19th Avenue,94122,3/20/14,2014,Ellis Act WithDrawal,37.75704703,-122.4764712,7,Inner Sunset
M140656,100 Block of Downey Street,94117,3/19/14,2014,Ellis Act WithDrawal,37.76541826,-122.4467836,5,Haight Ashbury
M140574,600 Block of Fell Street,94102,3/19/14,2014,Breach,37.77515999,-122.4285341,5,Hayes Valley
M140573,800 Block of Pine Street,94108,3/19/14,2014,Breach,37.79093061,-122.4097887,3,Nob Hill
M140570,ERROR,94108,3/19/14,2014,Breach, QNAN,#VALUE!,,
M140655,100 Block of Downey Street,94117,3/19/14,2014,Ellis Act WithDrawal,37.76541826,-122.4467836,5,Haight Ashbury
M140569,100 Block of Lexington Street,94110,3/19/14,2014,Breach,37.76095169,-122.4206671,9,Mission
M140567,0 Block of Turk Street,94102,3/18/14,2014,Breach,37.78338624,-122.4098537,6,Tenderloin
M140568,400 Block of Hyde Street,94109,3/18/14,2014,Nuisance,37.78492113,-122.4160974,6,Tenderloin
M140566,0 Block of Turk Street,94102,3/18/14,2014,Non Payment,37.78338624,-122.4098537,6,Tenderloin
M140562,200 Block of Dolores Street,94103,3/17/14,2014,Nuisance,37.76600703,-122.426669,8,Castro/Upper Market
M140565,3400 Block of Anza Street,94121,3/17/14,2014,Nuisance,37.7780867,-122.4851274,1,Outer Richmond
M140565,3400 Block of Anza Street,94121,3/17/14,2014,Capital Improvement,37.7780867,-122.4851274,1,Outer Richmond
M140563,1000 Block of Judah Street,94122,3/17/14,2014,Late Payments,37.76196181,-122.47323,5,Inner Sunset
M140564,2300 Block of 47th Avenue,94116,3/17/14,2014,Roommate Same Unit,37.74265284,-122.5058265,4,Sunset/Parkside
M140447,500 Block of Diamond Street,94114,3/17/14,2014,Owner Move In,37.75395304,-122.4364942,8,Noe Valley
M140446,400 Block of University Street,94134,3/17/14,2014,Owner Move In,37.72443923,-122.4132845,9,Portola
M140571,500 Block of Valencia Street,94110,3/14/14,2014,Ellis Act WithDrawal,37.76410441,-122.421878,8,Mission
M140556,1900 Block of Great Highway,94116,3/14/14,2014,Roommate Same Unit,37.75004529,-122.5079953,4,Sunset/Parkside
M140560,200 Block of Concord Street,94112,3/14/14,2014,Illegal Use,37.71064645,-122.4419583,11,Excelsior
M140561,0 Block of Jersey Street,94114,3/14/14,2014,Nuisance,37.75087438,-122.4267975,8,Noe Valley
M140561,0 Block of Jersey Street,94114,3/14/14,2014,Illegal Use,37.75087438,-122.4267975,8,Noe Valley
M140557,1900 Block of Vallejo Street,94123,3/14/14,2014,Nuisance,37.79601244,-122.4293713,2,Marina
M140572,500 Block of Valencia Street,94110,3/14/14,2014,Ellis Act WithDrawal,37.76410441,-122.421878,8,Mission
M140558,2000 Block of Broadway Street,94115,3/14/14,2014,Breach,37.79484383,-122.4308226,2,Pacific Heights
M140559,100 Block of Broad Street,94112,3/14/14,2014,Non Payment,37.71323774,-122.4575394,11,Oceanview/Merced/Ingleside
M140444,2400 Block of Jackson Street,94115,3/13/14,2014,Owner Move In,37.79242137,-122.4353916,2,Pacific Heights
M140555,4000 Block of 26th Street,94131,3/13/14,2014,Breach,37.74835065,-122.4304568,8,Noe Valley
M140441,1200 Block of Jones Street,94109,3/13/14,2014,Owner Move In,37.79301225,-122.4143576,3,Nob Hill
M140554,1900 Block of Fell Street,94117,3/13/14,2014,Breach,37.77252751,-122.449976,5,Lone Mountain/USF
M140552,600 Block of 36th Avenue,94121,3/13/14,2014,Breach,37.77669884,-122.49625,1,Outer Richmond
M140552,600 Block of 36th Avenue,94121,3/13/14,2014,Nuisance,37.77669884,-122.49625,1,Outer Richmond
M140445,100 Block of Crescent Avenue,94110,3/13/14,2014,Owner Move In,37.73516031,-122.4211679,9,Bernal Heights
